Source,Target,Weight
5866,6157,1
5866,5846,1
5866,5307,1
5866,4173,1
5866,619,1
5866,2,1
5613,8211,1
5613,6233,1
5613,4984,1
5613,619,1
5613,577,1
5613,2,1
5171,6387,1
5171,5570,1
5171,5309,1
5171,619,1
4747,7243,1
4747,5566,1
4747,5307,1
4747,4964,1
4747,4736,1
4747,619,1
4747,2,1
2837,5307,1
2837,4274,1
2837,3675,1
2837,3429,1
2837,1400,1
2837,777,1
2837,619,1
2837,2,1
2715,7785,1
2715,5282,1
2715,4135,1
2715,2625,1
2715,2020,1
2715,1987,1
2715,619,1
2715,346,1
2715,243,1
2715,2,1
1549,6271,1
1549,6250,1
1549,1514,1
1549,777,1
1549,619,1
916,7749,1
916,6388,1
916,6387,1
916,5623,1
916,1779,1
916,1624,1
916,1030,1
916,777,1
916,705,1
916,619,1
916,532,1
916,59,1
916,2,1
811,6554,1
811,619,1
793,6398,1
793,6112,1
793,777,1
793,619,1
793,346,1
793,279,1
793,92,1
756,619,1
756,5,1
756,2,1
751,5098,1
751,777,1
751,619,1
751,346,1
751,2,1
679,6360,1
679,5566,1
679,5073,1
679,5056,1
679,1552,1
679,1287,1
679,1104,1
679,777,1
679,619,1
679,2,1
380,5566,1
380,5389,1
380,5307,1
380,1257,1
380,701,1
380,620,1
380,619,1
380,379,1
380,2,1
340,5425,1
340,5307,1
340,4964,1
340,4173,1
340,3137,1
340,3079,1
340,3056,1
340,2560,1
340,1292,1
340,777,1
340,619,1
340,485,1
340,482,1
340,397,1
340,164,1
340,68,1
340,2,1
6474,1262,1
5702,5824,1
7654,7669,1
7654,2,1
7578,7669,1
7578,2,1
2050,7669,1
2050,6412,1
2050,6411,1
2050,777,1
2050,353,1
2050,346,1
2050,2,1
6209,4173,1
6209,2,1
6175,777,1
6175,353,1
2728,353,1
482,6278,1
482,4173,1
482,2002,1
482,484,1
482,353,1
482,346,1
482,340,1
482,136,1
482,6,1
6332,2,1
6157,6466,1
6157,6154,1
6157,5981,1
6157,5285,1
6157,5047,1
6157,2,1
3357,6636,1
3357,6441,1
3357,5981,1
3357,5893,1
3357,5451,1
3357,4052,1
3357,3465,1
3357,3149,1
3357,2977,1
3357,915,1
3357,2,1
391,5981,1
391,452,1
391,450,1
6528,7669,1
6528,2,1
3254,8298,1
3254,7118,1
3254,6387,1
3254,6169,1
3254,1955,1
3254,1688,1
3254,2,1
3000,5307,1
3000,1955,1
2797,2536,1
2797,1955,1
2797,1305,1
2797,777,1
2797,194,1
2797,2,1
2462,7420,1
2462,2625,1
2462,1955,1
2462,1547,1
2462,346,1
2462,243,1
2462,2,1
4403,7863,1
4403,6250,1
4403,5570,1
4403,5307,1
4403,5187,1
4403,5073,1
4403,4632,1
4403,619,1
4403,2,1
3264,7509,1
3264,4964,1
3264,3266,1
3264,777,1
6505,2,1
4394,6469,1
4394,5307,1
3622,6093,1
3622,5855,1
3622,3760,1
3622,3538,1
3622,2977,1
3622,2812,1
3622,346,1
3123,5210,1
3123,3538,1
3123,2977,1
3123,2968,1
3123,2963,1
3123,1581,1
3123,1383,1
3123,1027,1
3123,976,1
3123,120,1
1079,6528,1
1079,5307,1
1079,4833,1
1079,3538,1
1079,3027,1
1079,1911,1
1079,1415,1
1079,1312,1
1079,1231,1
1079,1075,1
1079,397,1
1079,2,1
6475,7669,1
6475,6683,1
6475,2,1
5247,5253,1
5247,5202,1
5247,5156,1
5247,777,1
5247,2,1
4795,5175,1
5637,6963,1
5637,6045,1
5637,5013,1
5637,2,1
7845,7235,1
5408,7478,1
5408,5307,1
5408,777,1
5408,2,1
5321,6261,1
5321,5340,1
5321,5307,1
5321,4488,1
5321,2,1
5203,6936,1
5203,6495,1
5203,6275,1
5203,5781,1
5203,5307,1
5203,5178,1
5203,610,1
5155,8013,1
5155,5654,1
5155,5637,1
5155,5307,1
5155,777,1
5155,2,1
4488,6610,1
4488,5307,1
4488,5056,1
4488,4383,1
4488,2,1
3296,6637,1
3296,6003,1
3296,5307,1
3296,3114,1
3296,2756,1
3296,2394,1
3296,2020,1
3296,777,1
3296,2,1
1987,5421,1
1987,5307,1
1987,3957,1
1987,2715,1
1987,2004,1
1987,1270,1
1987,344,1
1987,102,1
1987,2,1
4267,6139,1
4267,487,1
2173,1768,1
2173,487,1
1221,5997,1
1221,4274,1
1221,777,1
1221,487,1
1221,24,1
649,676,1
649,670,1
649,532,1
649,487,1
649,455,1
649,344,1
649,79,1
649,47,1
649,2,1
678,6133,1
678,5601,1
678,484,1
678,346,1
678,279,1
678,150,1
678,2,1
6573,6608,1
6573,2,1
6382,8183,1
6382,7617,1
6273,7221,1
6062,8631,1
6062,5637,1
6062,2,1
5374,5013,1
5374,2,1
4065,5588,1
4065,4045,1
4065,3760,1
4065,253,1
4065,243,1
4065,2,1
4058,5571,1
4058,1291,1
4058,407,1
4058,243,1
4051,5157,1
4051,3938,1
4051,1243,1
4051,301,1
4051,243,1
4026,5307,1
4026,5177,1
4026,3908,1
4026,2847,1
4026,2020,1
4026,777,1
4026,243,1
3908,8002,1
3908,7872,1
3908,6257,1
3908,6216,1
3908,6007,1
3908,5157,1
3908,5073,1
3908,5069,1
3908,4964,1
3908,4045,1
3908,4043,1
3908,4026,1
3908,4020,1
3908,4009,1
3908,3938,1
3908,3928,1
3908,3924,1
3908,3871,1
3908,3869,1
3908,3815,1
3908,3764,1
3908,2774,1
3908,2756,1
3908,2027,1
3908,1505,1
3908,532,1
3908,346,1
3908,243,1
3908,2,1
3318,1295,1
3318,346,1
3318,243,1
3318,2,1
2794,243,1
2681,6554,1
2681,5570,1
2681,243,1
2681,24,1
2625,3687,1
2625,2763,1
2625,2715,1
2625,2546,1
2625,2462,1
2625,2377,1
2625,1727,1
2625,1452,1
2625,777,1
2625,397,1
2625,243,1
2625,2,1
2594,5855,1
2594,5608,1
2594,243,1
1852,2915,1
1852,2841,1
1852,2020,1
1852,1392,1
1852,243,1
1665,6345,1
1665,353,1
1665,243,1
1545,705,1
1545,435,1
1545,243,1
1545,2,1
1463,7785,1
1463,6488,1
1463,5940,1
1463,5425,1
1463,777,1
1463,243,1
1463,2,1
1422,777,1
1422,243,1
1413,1295,1
1413,777,1
1413,243,1
1413,2,1
1333,1487,1
1333,1295,1
1333,1270,1
1333,1218,1
1333,1187,1
1333,705,1
1333,346,1
1333,243,1
1333,2,1
1319,7668,1
1319,6371,1
1319,4987,1
1319,777,1
1319,243,1
1309,7381,1
1309,5699,1
1309,5346,1
1309,1396,1
1309,1292,1
1309,243,1
1309,2,1
1233,5198,1
1233,2415,1
1233,243,1
1203,7391,1
1203,243,1
1007,6275,1
1007,407,1
1007,346,1
1007,243,1
973,243,1
957,5623,1
957,938,1
957,777,1
957,243,1
957,2,1
929,7941,1
929,4619,1
929,1680,1
929,991,1
929,346,1
929,243,1
929,171,1
695,777,1
695,243,1
613,5073,1
613,777,1
613,628,1
613,243,1
613,2,1
540,7785,1
540,6133,1
540,619,1
540,346,1
540,243,1
490,6112,1
490,5307,1
490,2020,1
490,1552,1
490,1428,1
490,1243,1
490,676,1
490,243,1
490,2,1
481,3886,1
481,861,1
481,243,1
429,5478,1
429,4107,1
429,777,1
429,480,1
429,384,1
429,339,1
429,243,1
429,151,1
429,122,1
7984,2,1
500,8141,1
500,6986,1
500,5307,1
500,346,1
240,619,1
240,445,1
240,79,1
240,39,1
240,2,1
448,409,1
448,341,1
448,16,1
147,5073,1
147,777,1
147,400,1
147,264,1
147,2,1
6963,8018,1
6963,5285,1
5346,5936,1
5346,777,1
5346,2,1
6487,7669,1
6487,6683,1
6487,4632,1
6487,2,1
5569,6466,1
5569,5566,1
5569,5177,1
5569,2,1
5552,5388,1
5552,2,1
5488,5894,1
5488,5566,1
5488,5388,1
5488,2,1
2581,5307,1
2581,3437,1
2581,3146,1
2581,2977,1
2581,2932,1
2581,2756,1
2581,2314,1
2581,1669,1
2581,1415,1
2581,777,1
2581,619,1
5191,5178,1
5191,487,1
5191,2,1
5186,7187,1
5186,5178,1
5183,7915,1
5183,5570,1
5183,5307,1
5183,5214,1
5183,5178,1
5183,4859,1
5183,532,1
6378,7130,1
6378,6680,1
6378,4875,1
3783,3871,1
3783,3137,1
3783,1291,1
3783,1276,1
3783,754,1
3783,357,1
2623,3137,1
2623,3114,1
2623,1634,1
2623,1505,1
2623,161,1
2525,6301,1
2525,5654,1
2525,5570,1
2525,5532,1
2525,4671,1
2525,3607,1
2525,3137,1
2525,3114,1
2525,3079,1
2525,2977,1
2525,2668,1
2525,1755,1
2525,1743,1
2525,2,1
2490,7519,1
2490,5623,1
2490,5375,1
2490,5307,1
2490,5282,1
2490,3399,1
2490,3137,1
2490,3029,1
2490,346,1
1636,7995,1
1636,3413,1
1636,3285,1
1636,3137,1
1636,3114,1
1636,3002,1
1636,2877,1
1636,2610,1
1636,1085,1
1636,777,1
1636,397,1
1569,6935,1
1569,3675,1
1569,3137,1
1569,3127,1
1569,3114,1
1569,2945,1
1569,2644,1
1569,1787,1
1569,2,1
1340,3263,1
1340,3137,1
1340,3114,1
1340,1790,1
1340,411,1
1340,397,1
1340,92,1
3326,7845,1
3326,5477,1
3326,5420,1
3326,5307,1
3326,3230,1
3326,3114,1
3326,3099,1
3163,7984,1
3163,6169,1
3163,4859,1
3163,3114,1
3163,3056,1
3163,2977,1
3163,1621,1
3163,346,1
3161,8002,1
3161,3241,1
3161,3121,1
3161,3114,1
3161,1688,1
3161,1596,1
3155,7420,1
3155,3114,1
3155,353,1
3076,6441,1
3076,6133,1
3076,3114,1
3076,346,1
3068,5307,1
3068,3114,1
3068,2991,1
3068,2956,1
3068,2611,1
3068,1957,1
3068,1632,1
2738,7253,1
2738,5571,1
2738,5216,1
2738,3114,1
2538,6387,1
2538,5013,1
2538,3178,1
2538,3114,1
2159,7295,1
2159,3114,1
2159,2020,1
2159,777,1
2156,5175,1
2156,3114,1
2156,3056,1
2156,2706,1
2156,2430,1
2156,2332,1
2156,2315,1
2156,2231,1
2156,2208,1
2156,2189,1
2156,2186,1
2156,2165,1
2156,2104,1
2156,2020,1
2156,1720,1
2156,357,1
2141,4828,1
2141,3114,1
2141,2977,1
2141,2945,1
2141,2038,1
2141,2020,1
2141,2004,1
2141,777,1
2141,2,1
1911,6901,1
1911,6684,1
1911,5307,1
1911,3977,1
1911,3633,1
1911,3481,1
1911,3114,1
1911,2020,1
1911,1916,1
1911,1215,1
1911,1079,1
1174,6115,1
1174,5175,1
1174,4289,1
1174,3114,1
1174,1755,1
1174,1754,1
1174,777,1
1174,2,1
705,6595,1
705,6186,1
705,6133,1
705,5680,1
705,3769,1
705,3114,1
705,2979,1
705,2280,1
705,1634,1
705,1552,1
705,1545,1
705,1333,1
705,1056,1
705,916,1
705,706,1
705,668,1
705,635,1
705,397,1
705,346,1
705,238,1
705,107,1
705,21,1
705,2,1
7095,7633,1
7095,3017,1
3733,6450,1
3733,3017,1
3039,7633,1
3039,6261,1
3039,5702,1
3039,5241,1
3039,3017,1
3039,2977,1
3039,2930,1
3039,2911,1
3039,777,1
3039,2,1
3002,5013,1
3002,4449,1
3002,3017,1
3002,2979,1
3002,1636,1
3002,1291,1
3002,777,1
3002,2,1
1329,4108,1
1329,3017,1
1329,1558,1
1329,1295,1
1329,1270,1
1329,397,1
1329,102,1
5099,5187,1
5099,5073,1
5099,5056,1
5099,2,1
4909,6466,1
4909,5950,1
4909,5307,1
4909,5187,1
4909,5183,1
4909,5181,1
4909,5099,1
4909,5073,1
4909,4886,1
4909,3764,1
4909,2020,1
4909,915,1
4909,346,1
4909,24,1
4909,2,1
3633,6169,1
3633,3439,1
3633,2377,1
3633,2020,1
3633,1911,1
3633,915,1
3633,301,1
3588,2020,1
3588,346,1
3513,4488,1
3513,3501,1
3513,3465,1
3513,2020,1
3513,1978,1
3513,2,1
3041,6937,1
3041,5307,1
3041,3027,1
3041,2464,1
3041,2020,1
3041,1530,1
3041,777,1
3041,2,1
2752,6637,1
2752,5570,1
2752,5425,1
2752,2020,1
2752,777,1
2752,346,1
2752,2,1
2396,8226,1
2396,5307,1
2396,3307,1
2396,2596,1
2396,2374,1
2396,2352,1
2396,2020,1
2396,1274,1
2396,21,1
2396,2,1
2287,8298,1
2287,5702,1
2287,5403,1
2287,5388,1
2287,2415,1
2287,2322,1
2287,2304,1
2287,2302,1
2287,2038,1
2287,2020,1
2287,1669,1
2287,777,1
2287,89,1
2103,2020,1
2038,2287,1
2038,2141,1
2038,2020,1
2038,1544,1
2038,24,1
1916,7688,1
1916,2020,1
1916,1963,1
1916,1942,1
1916,1919,1
1916,1911,1
1916,619,1
1916,2,1
1861,2020,1
1861,777,1
1861,112,1
1807,2977,1
1807,2020,1
1807,2004,1
1807,1662,1
1807,238,1
1662,6984,1
1662,6528,1
1662,4173,1
1662,2905,1
1662,2822,1
1662,2020,1
1662,1807,1
1662,777,1
1662,619,1
1662,2,1
1650,6469,1
1650,2020,1
1650,1891,1
1650,777,1
1650,2,1
1616,3399,1
1616,3027,1
1616,2020,1
1607,4619,1
1607,2020,1
1586,3857,1
1586,3388,1
1586,2020,1
1586,1688,1
1559,5098,1
1559,2526,1
1559,2020,1
1382,6950,1
1382,6281,1
1382,3437,1
1382,2020,1
1382,2002,1
1382,1634,1
1382,657,1
1089,2945,1
1089,2500,1
1089,2020,1
1089,2004,1
1089,1396,1
1089,2,1
976,6262,1
976,3123,1
976,2756,1
976,2020,1
976,986,1
976,930,1
976,532,1
976,124,1
976,2,1
958,5202,1
958,5179,1
958,3607,1
958,2020,1
958,1243,1
958,2,1
887,2020,1
887,397,1
573,3045,1
573,2020,1
573,90,1
573,2,1
414,3790,1
414,2257,1
414,2020,1
414,1243,1
414,777,1
414,89,1
136,6718,1
136,2977,1
136,2020,1
136,1506,1
136,1432,1
136,777,1
136,482,1
136,362,1
136,243,1
136,89,1
136,79,1
136,59,1
136,40,1
1544,7587,1
1544,5570,1
1544,5566,1
1544,5157,1
1544,3977,1
1544,3938,1
1544,3606,1
1544,3526,1
1544,3389,1
1544,3233,1
1544,2655,1
1544,2322,1
1544,2268,1
1544,2038,1
1544,1622,1
1544,1505,1
1544,1085,1
4040,7661,1
4040,6487,1
4040,5307,1
4040,4070,1
4040,4041,1
4040,3970,1
4040,2611,1
4040,346,1
4040,2,1
3970,5702,1
3970,5570,1
3970,4041,1
3970,4040,1
3970,2611,1
3970,353,1
3970,346,1
3465,6547,1
3465,3790,1
3465,3513,1
3465,3464,1
3465,3357,1
3465,3274,1
3465,2968,1
3465,2963,1
3465,2956,1
3465,2905,1
3465,2668,1
3465,2611,1
3465,2546,1
3465,2358,1
3465,777,1
3465,346,1
3465,10,1
3465,2,1
2099,7343,1
2099,5373,1
2099,2611,1
2099,2161,1
2099,777,1
2099,353,1
2099,346,1
2442,6469,1
2442,2215,1
2442,1561,1
3651,6048,1
3651,2208,1
3651,2,1
2315,6398,1
2315,5346,1
2315,2208,1
2315,2156,1
2315,777,1
5487,6325,1
5487,6014,1
5487,5714,1
5487,2,1
5911,5945,1
5911,4173,1
5911,3980,1
5911,2,1
390,585,1
390,471,1
390,455,1
390,446,1
390,388,1
1621,7633,1
1621,5985,1
1621,5855,1
1621,5388,1
1621,5307,1
1621,5014,1
1621,3892,1
1621,3871,1
1621,3239,1
1621,3163,1
1621,2977,1
1621,2930,1
1621,2756,1
1621,2027,1
1621,1989,1
1621,1784,1
1621,1200,1
1621,435,1
1621,161,1
1621,21,1
1621,7,1
1621,2,1
1596,3161,1
1596,2732,1
1596,777,1
1596,161,1
3522,6744,1
6788,8028,1
6788,7659,1
5143,7391,1
5143,6739,1
5143,5425,1
5143,5187,1
5143,2,1
3336,5981,1
3336,5307,1
3336,5092,1
3336,3279,1
3336,2002,1
3336,2,1
5865,6599,1
4047,7856,1
4047,3173,1
4047,2002,1
4047,353,1
4043,5388,1
4043,5157,1
4043,3938,1
4043,3924,1
4043,3908,1
4043,3869,1
4043,3173,1
4043,619,1
4043,346,1
4043,344,1
4020,6229,1
4020,5654,1
4020,5339,1
4020,3908,1
4020,3173,1
4020,777,1
4020,346,1
4020,59,1
4020,2,1
2465,5451,1
2465,5318,1
2465,4987,1
2465,3173,1
2465,2979,1
2465,2482,1
2465,777,1
3069,6278,1
3069,3149,1
3069,3027,1
3069,2977,1
3069,2724,1
3069,1963,1
3069,1462,1
3069,777,1
3069,532,1
1870,6528,1
1870,3171,1
1870,3027,1
1870,2560,1
1870,1765,1
1870,388,1
1870,346,1
1870,2,1
3429,5403,1
3429,5183,1
3429,5181,1
3429,5178,1
3429,3853,1
3429,3650,1
3429,3467,1
3429,2977,1
3429,2812,1
3429,2756,1
3429,777,1
3429,2,1
3413,7710,1
3413,5307,1
3413,3650,1
3413,2977,1
3413,1636,1
3413,915,1
3413,2,1
3388,5611,1
3388,5570,1
3388,2977,1
3388,2930,1
3388,2879,1
3388,2394,1
3388,1586,1
3388,777,1
3388,346,1
3356,6133,1
3356,5570,1
3356,2977,1
3356,2,1
3255,6488,1
3255,5888,1
3255,2977,1
3255,1262,1
3255,777,1
3255,172,1
3251,3809,1
3251,3790,1
3251,2977,1
3251,777,1
3251,2,1
3249,2977,1
3249,2377,1
3249,346,1
3143,6488,1
3143,2977,1
3143,2812,1
3143,2756,1
3143,1968,1
3143,1634,1
3053,8018,1
3053,6169,1
3053,2977,1
3053,777,1
3047,6912,1
3047,6547,1
3047,4987,1
3047,3813,1
3047,3788,1
3047,3714,1
3047,3616,1
3047,2977,1
3047,2617,1
3047,2480,1
3047,1218,1
3047,532,1
3025,2977,1
3025,2945,1
3025,2930,1
3025,2817,1
3025,2367,1
3025,777,1
3025,282,1
2879,5408,1
2879,5307,1
2879,4488,1
2879,3388,1
2879,2977,1
2079,6986,1
2079,5013,1
2079,2977,1
2079,2763,1
1688,8183,1
1688,5307,1
1688,5094,1
1688,3446,1
1688,3254,1
1688,3161,1
1688,2977,1
1688,2020,1
1688,1755,1
1688,1692,1
1688,1634,1
1688,1622,1
1688,1586,1
1581,5957,1
1581,5307,1
1581,5178,1
1581,5175,1
1581,5130,1
1581,4057,1
1581,3977,1
1581,3764,1
1581,3233,1
1581,3123,1
1581,3018,1
1581,2977,1
1581,2963,1
1581,2756,1
1581,2546,1
1581,2374,1
1581,2276,1
1581,2027,1
1581,346,1
1581,21,1
1482,8298,1
1482,5705,1
1482,2977,1
1389,5531,1
1389,2977,1
1389,2410,1
1389,1505,1
1389,346,1
1360,8183,1
1360,8026,1
1360,6539,1
1360,3977,1
1360,3500,1
1360,3299,1
1360,3181,1
1360,3104,1
1360,2977,1
1360,2970,1
1360,2911,1
1360,2756,1
1360,2670,1
1360,1968,1
1360,1449,1
1360,777,1
1204,3241,1
1204,2977,1
1204,1521,1
1204,1257,1
1204,1243,1
965,6897,1
965,6860,1
965,5420,1
965,2977,1
965,346,1
965,2,1
927,6901,1
927,5623,1
927,2977,1
927,1243,1
668,5307,1
668,2977,1
668,777,1
668,705,1
668,620,1
668,346,1
668,2,1
4348,6652,1
4348,6281,1
4348,6157,1
4348,5621,1
4348,5464,1
4348,5346,1
4348,2756,1
4348,2546,1
4348,1968,1
4348,777,1
4348,24,1
3233,5570,1
3233,5156,1
3233,1968,1
3233,1581,1
3233,1544,1
3233,926,1
3233,102,1
2956,6781,1
2956,5013,1
2956,3465,1
2956,3068,1
2956,2847,1
2956,1968,1
2929,3537,1
2929,3274,1
2929,2756,1
2929,1968,1
2929,21,1
2711,1968,1
2711,1859,1
2711,346,1
2534,5143,1
2534,1968,1
2534,1295,1
2534,777,1
2534,346,1
2410,5177,1
2410,3988,1
2410,1968,1
2410,1389,1
2410,777,1
2410,357,1
1614,1968,1
1614,777,1
6781,7083,1
6781,2,1
2439,5919,1
2439,5156,1
2439,4444,1
2439,3736,1
2439,777,1
3702,7360,1
3702,3926,1
3702,3886,1
3702,3640,1
3702,885,1
3702,2,1
3019,3904,1
3019,3640,1
3019,1768,1
1952,5702,1
1952,2963,1
2672,5060,1
2672,2668,1
2672,777,1
2672,2,1
1580,7259,1
1580,6301,1
1580,2774,1
1580,2668,1
1580,2041,1
1580,1455,1
1580,2,1
917,7910,1
917,2668,1
917,1883,1
917,1552,1
917,1104,1
917,926,1
917,717,1
917,397,1
917,24,1
2343,6528,1
2343,6275,1
2343,2236,1
6301,8013,1
6301,4394,1
6301,3357,1
6301,339,1
3742,6637,1
3742,6414,1
3742,3871,1
3742,3750,1
3742,1475,1
3742,341,1
3742,24,1
194,6684,1
194,6003,1
194,5051,1
194,4964,1
194,2911,1
194,2797,1
194,2032,1
194,1659,1
194,1505,1
194,1475,1
194,740,1
194,471,1
194,79,1
194,2,1
6867,5286,1
6867,2,1
4233,777,1
4233,346,1
4233,89,1
4057,6601,1
4057,5631,1
4057,5570,1
4057,1581,1
4057,1548,1
4057,777,1
4057,89,1
2285,3545,1
2285,3056,1
2285,2531,1
2285,1632,1
2285,522,1
2285,92,1
2285,90,1
2285,89,1
1628,6062,1
1628,2609,1
1628,2404,1
1628,89,1
1628,2,1
1384,6112,1
1384,1330,1
1384,1324,1
1384,1270,1
1384,89,1
1274,2396,1
1274,1392,1
1274,777,1
1274,89,1
1274,2,1
6438,6435,1
6438,6351,1
5371,7669,1
5371,6683,1
5371,5610,1
5371,5375,1
5371,777,1
5371,2,1
4675,6744,1
4675,6222,1
4675,5570,1
4675,4671,1
4675,777,1
4595,7381,1
4595,6739,1
4595,6301,1
4595,5201,1
4595,5013,1
4595,4876,1
4595,4818,1
4595,4671,1
4595,4584,1
4595,2,1
3634,3213,1
3634,3056,1
3634,777,1
3349,3056,1
3349,253,1
3349,2,1
3198,5571,1
3198,5175,1
3198,3056,1
3541,6528,1
3541,5881,1
3541,5659,1
3541,5370,1
3541,4173,1
3541,2905,1
3541,777,1
1563,5631,1
1563,5566,1
1563,4004,1
1563,2905,1
1563,2865,1
1563,2822,1
1563,2,1
3399,6388,1
3399,3283,1
3399,2712,1
3399,2490,1
3399,2256,1
3399,1616,1
3399,397,1
3181,3275,1
3181,2712,1
3181,1360,1
3181,407,1
2440,5354,1
2440,5181,1
2440,2712,1
2440,777,1
2440,346,1
1587,2712,1
1587,1679,1
1587,619,1
1355,3977,1
1355,1428,1
1355,777,1
2713,1521,1
2713,1292,1
2713,346,1
2713,2,1
1568,5570,1
1568,1462,1
1568,1292,1
1568,473,1
1568,270,1
1248,4488,1
1248,2328,1
1248,1483,1
1248,1292,1
1248,407,1
1248,24,1
334,5337,1
334,5307,1
334,3576,1
334,2727,1
334,2054,1
334,1292,1
334,1226,1
334,777,1
334,710,1
334,397,1
334,352,1
334,171,1
334,164,1
334,142,1
334,50,1
334,2,1
3751,6275,1
3751,5307,1
3751,1268,1
1648,5855,1
1648,1327,1
1648,1268,1
1648,915,1
1552,6466,1
1552,5985,1
1552,1473,1
1552,1270,1
1552,1268,1
1552,1262,1
1552,1243,1
1552,926,1
1552,917,1
1552,754,1
1552,705,1
1552,679,1
1552,490,1
1552,371,1
1552,344,1
1552,270,1
1552,238,1
1552,68,1
1552,50,1
1552,36,1
1552,26,1
1552,5,1
1552,2,1
3208,4964,1
3208,3439,1
3208,2002,1
3208,983,1
2491,6250,1
2491,983,1
2491,777,1
2491,743,1
1226,6301,1
1226,5307,1
1226,4964,1
1226,1218,1
1226,983,1
1226,734,1
1226,729,1
1226,473,1
1226,334,1
1226,2,1
333,6488,1
333,5981,1
333,5566,1
333,983,1
333,676,1
333,479,1
333,394,1
333,346,1
542,6986,1
542,5073,1
542,713,1
542,701,1
542,2,1
394,2358,1
394,701,1
394,692,1
394,333,1
394,2,1
5137,777,1
5137,346,1
5137,151,1
366,543,1
366,474,1
366,400,1
6,5623,1
6,533,1
6,482,1
6,474,1
6,379,1
6,89,1
6,57,1
6,40,1
6,3,1
6,2,1
4822,6617,1
4822,397,1
3636,6601,1
3636,777,1
3636,619,1
3636,397,1
2709,8013,1
2709,6474,1
2709,6466,1
2709,4754,1
2709,4173,1
2709,4108,1
2709,3085,1
2709,2002,1
2709,1768,1
2709,397,1
2709,2,1
1584,7442,1
1584,5570,1
1584,777,1
1584,397,1
1432,5073,1
1432,1397,1
1432,397,1
1432,136,1
1432,2,1
1404,5608,1
1404,5307,1
1404,1415,1
1404,1318,1
1404,1295,1
1404,1185,1
1404,346,1
1400,6739,1
1400,5175,1
1400,2837,1
1400,1790,1
1400,1755,1
1400,1243,1
1400,397,1
1400,2,1
1330,4964,1
1330,3871,1
1330,2412,1
1330,1438,1
1330,1433,1
1330,1415,1
1330,1384,1
1330,1324,1
1330,1314,1
1330,1305,1
1330,1295,1
1330,719,1
1330,238,1
1330,2,1
1313,7479,1
1313,5702,1
1313,4173,1
1313,346,1
1218,8056,1
1218,6547,1
1218,6222,1
1218,4009,1
1218,3047,1
1218,2227,1
1218,1439,1
1218,1333,1
1218,1226,1
1218,777,1
1218,532,1
1217,7416,1
1217,6441,1
1217,6284,1
1217,6215,1
1217,5993,1
1217,5699,1
1217,5307,1
1217,4179,1
1217,397,1
1217,346,1
1217,59,1
1200,4859,1
1200,3079,1
1200,2678,1
1200,2433,1
1200,1621,1
1200,1438,1
1081,7442,1
1081,5845,1
1081,2002,1
1081,1679,1
1081,1438,1
1081,1312,1
1081,397,1
1081,2,1
900,5623,1
900,3574,1
900,3537,1
900,3245,1
900,2813,1
900,2774,1
900,2027,1
900,1766,1
900,1392,1
900,1287,1
900,1243,1
900,777,1
900,397,1
900,128,1
900,90,1
900,2,1
743,5307,1
743,4049,1
743,2666,1
743,2491,1
743,1622,1
743,1536,1
743,1106,1
743,397,1
743,282,1
743,2,1
723,4179,1
723,397,1
411,1340,1
411,532,1
411,2,1
6986,8018,1
650,6441,1
650,6218,1
650,5307,1
650,645,1
650,346,1
650,253,1
242,7170,1
242,6189,1
242,5202,1
242,777,1
242,532,1
242,391,1
242,278,1
242,253,1
242,111,1
242,2,1
1363,1182,1
1363,777,1
1363,128,1
1363,2,1
97,5354,1
97,777,1
97,478,1
97,253,1
97,195,1
97,112,1
97,55,1
97,2,1
6808,2,1
5758,7759,1
5758,777,1
5758,102,1
5477,6218,1
5477,102,1
5243,5298,1
5243,777,1
5243,102,1
4949,5202,1
4949,5187,1
4949,102,1
4949,2,1
4279,5286,1
4279,777,1
4279,102,1
4255,346,1
4255,102,1
3991,102,1
2725,5482,1
2725,5307,1
2725,2825,1
2725,2822,1
2725,777,1
2725,102,1
2725,24,1
1503,8181,1
1503,6032,1
1503,1291,1
1503,777,1
1503,120,1
1503,102,1
1453,777,1
1453,171,1
1453,102,1
1092,5069,1
1092,102,1
1092,24,1
912,7101,1
912,5702,1
912,669,1
912,102,1
710,6986,1
710,6540,1
710,5307,1
710,334,1
710,102,1
559,6554,1
559,102,1
543,366,1
543,102,1
452,5354,1
452,450,1
452,420,1
452,391,1
452,102,1
452,92,1
361,346,1
361,102,1
3510,90,1
2033,5781,1
2033,777,1
2033,90,1
2033,24,1
2033,2,1
877,75,1
66,7187,1
66,777,1
66,296,1
66,253,1
66,123,1
66,84,1
66,69,1
66,61,1
66,59,1
66,57,1
66,50,1
66,3,1
66,2,1
8231,68,1
5558,7381,1
5558,6601,1
3957,5175,1
3957,5157,1
3957,3938,1
3957,1987,1
3957,68,1
3957,2,1
3179,1604,1
3179,777,1
3179,374,1
3179,346,1
3179,68,1
1963,5307,1
1963,3501,1
1963,3069,1
1963,1916,1
1963,1789,1
1963,1634,1
1963,68,1
1390,777,1
1390,353,1
1390,68,1
1390,24,1
439,346,1
439,68,1
5923,6069,1
5923,5981,1
1031,841,1
1031,346,1
1031,64,1
6285,7710,1
6285,7438,1
899,7633,1
899,346,1
899,142,1
899,57,1
585,582,1
585,57,1
88,6275,1
88,5202,1
88,4107,1
88,3675,1
88,2002,1
88,491,1
88,452,1
88,248,1
88,232,1
